Five Stars,Great,5,1,,
Five Stars,bueno,5,1,,
Great,Great,5,1,,
Five Stars,Great,5,1,,
Five Stars,goood,5,1,,
Five Stars,Great,5,1,,
Five Stars,bueno,5,1,,
Five Stars,great,5,1,,
Five Stars,great,5,1,,
Five Stars,Nice!,5,1,,
Five Stars,bueno,5,1,,
good phone for the price,Great,5,1,,
Five Stars,BUENO,5,1,,
Five Stars,bueno,5,1,,
Five Stars,great,5,1,,
Five Stars,bueno,5,1,,
Five Stars,Bueno,5,1,,
Five Stars,BUENO,5,1,,
Five Stars,Great,5,1,,
Five Stars,bueno,5,1,,
Five Stars,buena,5,1,,
Five Stars,great,5,1,,
Five Stars,thnks,5,1,,
Five Stars,Nice!,5,1,,
Five Stars,good.,5,1,,
Five Stars,Bueno,5,1,,
Five Stars,bueno,5,1,,
Five Stars,Great,5,1,,
Five Stars,Great,5,1,,
Five Stars,Super,5,1,,
Five Stars,great,5,1,,
"PRODUCT OF EXCELLENT QUALITY, FULFILLED WITH MY REQUEST AND COVERED MY ...","PRODUCT OF EXCELLENT QUALITY, FULFILLED WITH MY REQUEST AND COVERED MY EXPECTATIONS, EXCELLENT ATTENTION AND TIMELY DELIVERY, THANKS. ENRIQUE ARMANDO MARTINEZ FROM MARACAIBO-VENEZUELA.",5,1,,
Is good and economical,"The team arrived in good condition. meets the expectations expected , I like the design and applications makes rapid processes . As for shipping were responsible for the delivery .",5,1,,
Five Stars,muy buen celular!!!,5,1,,
Five Stars,100% recommended,5,1,,
Five Stars,bien,5,1,,
Five Stars,Nice,5,1,,
Five Stars,good,5,1,,
Five Stars,fine,5,1,,
Five Stars,Good,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,Nice,5,1,,
Five Stars,good,5,1,,
Five Stars,Good,5,1,,
Five Stars,bien,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,cool,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,nice,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,like,5,1,,
Five Stars,nice,5,1,,
Five Stars,good,5,1,,
Five Stars,Good,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,good,5,1,,
good,good,5,1,,
Five Stars,GOOD,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,Nice,5,1,,
Five Stars,Good,5,1,,
Five Stars,Fine,5,1,,
Five Stars,like,5,1,,
Five Stars,fine,5,1,,
Five Stars,good,5,1,,
Five Stars,bueh,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,good,5,1,,
Five Stars,BIEN,5,1,,
Five Stars,bien,5,1,,
Five Stars,fine,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,none,5,1,,
Five Stars,bien,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,Fine,5,1,,
Five Stars,Good,5,1,,
Five Stars,fine,5,1,,
Five Stars,like,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
very good,good,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
Five Stars,Good,5,1,,
Five Stars,GOOD,5,1,,
Five Stars,Good,5,1,,
Five Stars,fine,5,1,,
Five Stars,BIEN,5,1,,
Five Stars,NIce,5,1,,
Five Stars,Good,5,1,,
Five Stars,nice,5,1,,
Five Stars,good,5,1,,
Five Stars,Good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,good,5,1,,
Five Stars,bien,5,1,,
"Love it, but bought another phone","Love it, but bought another phone.. so sending it back. The seller is awesome as they are returning back. without so much red tape involve.",5,1,,
black blu advance 4.0,I've been using this phone for a couple of months now and can't find anything to complain about. Just love it! For the price it's a great deal.,5,1,,
This phone exceeded my expectations.. all the bells ...,"This phone exceeded my expectations..all the bells and whistles for a third of the price, what more can a girl ask for. Thanks Amazon.",5,1,,
Just love this phone,"My phone is everything I expected. It works fine. If forced to make a negative comment, the screen smudges but can be cleaned.",5,1,,
Five Stars,Excelente tlf,5,1,,
ask phone shops and recommended me not to buy because the brand is bad ...,"purchase a brand BLU phone without being sure it's a quality brand, ask phone shops and recommended me not to buy because the brand is bad and performance is poor. Nothing is further from the truth, buy this phone and am very happy with its performance and quality, I had a skateboard accident and had my phone in the front pocket of my pants, the accident was hard because I fractured several bones, to the phone screen is departed and still works the same as when new",5,1,,
"It's great, I love it","It's great , I love it . Very fast shipping as well as all carceristicas and descriptions , no surprise . I'm satisfied!",5,1,,
Excelente phone.,"I gave 5 stars because the phone is very good for the price, smooth, good looking and came with everything you need.",5,1,,
Great deal,You absolutely cannot beat this phone for the price. It is a great value for someone who wants a dual-SIM phone.,5,1,,
Love BLU,Customer service and support at BLU in Florida is amazing. They've accommodated us with great care and accuracy.,5,1,,
Five Stars,Ok.,5,1,,
Five Stars,Is Very nice phone and has the same quality of others similar products and the price is excellent..!!!,5,1,,
Five Stars,I love this phone.I've had it almost three months now.only complaint is that the front camera sucks!,5,1,,
"After less than 2 weeks, black lines on screen",I decided to buy this phone for myself while studying abroad in Chile. I need it mostly for using Google Maps and WhatsApp. It was very difficult to use the stock keyboard so I downloaded SwiftKey and that solved most of my problems. I used to have a galaxy s3 so learning to type on this phone was a challenge. It only recognizes one tap at a time so typing quickly and zooming in or out is a challenge.,1,0,,0.726961158
Dead!!! in less then 3 months!!,Have owned this phone for less then 90 days and it's dead!!! Has not been dropped or wet. Can't find any information on a warranty period (my mistake) and recommend to others to consider the warranty period before purchasing this phone.,1,0,,
"Decent phone, poor screen","Pros: - Price - Android operating system - Comes with accessories Cons: - Weird reflective screen - Touch screen doesn't always recognize touch - Front camera is not very good For the price, it is a decent smartphone. The only big concerns I have for it are the screen. The screen has this weird reflective property that is I can only describe as similar to those weird 3D images that change from side to side where the color gets all weird and inverted (will try to attach pictures). It is more noticeable for darker colors and if the phone is held sideways or at an angle. Not too noticeable if you are looking straight at your phone but I tend to lay my phone flat on a desk while playing games or watching a show and at this angle it makes the screen and colors look weird. The phone also is not as touch sensitive as my other phones. I often try to press a button with my finger and it won't press, or try to slide the screen and it won't slide. I think it has to do with pressure, I have to apply more pressure than I did with my iphone or samsung for it to recognize. The front camera is also bad but I don't use that much at all so it's not a problem for me. Overall, price is great compared to other mainstream brands. Best if used as a temporary phone til your upgrade is up, as I can see the screen being annoying in the long run. I ended up returning mine as I just couldn't get used to the screen.",3,0,,
Battery damaged,"The phone is ok and i can deal with the screen some people have complained about viewing angle but this phone is actually 1.2 gig internally memory and not 4 gig. But the worst thing is the battery after several full charges only lasts two hours with the phone idle, if you are actually doing anything you can literally watch the battery meter drop like its a v8 or something, also the battery's red X's were bright red as if the battery had went for a swim. I saw one review that said they had a water damaged battery as well, perhaps if I receive a new undamaged battery that worked as it should I would update to 3 stars because the phone does run well. Have only had this phone a few days so far........",1,0,,
Parts not available,"I just acquired this phone, it being my first ever ""Blu"" purchase. I almost immediately discovered that you cannot buy an extra battery for this model phone. I contacted about 10 public cell phone accessory websites as well, to no avail. I contacted Blu Products who referred me to their preferred dealer who handles all of the accessories for Blu Products. Upon contacting them they stated they do NOT have a battery for the Blu Advance 4.0. I am currently trading emails with Blu Products (after spending over one hour listening to music when calling them direct - finally gave up and hung up) to try and find out if this situation could possibly be true. Beware - I am telling you that if you purchase this phone - and want to subsequently buy a back up and/or additional battery - my advice is to look elsewhere.",1,0,,
"Its, ok","As a phone it's ok, 3G connection is great (but will depend on you telephone company's HSDPA bands), it actually works as a wifi hotspot much faster than samsung galaxy note I, but it's user interface freezes once in a while maybe because of only 512MB RAM. Skype runs realy bad on this phone, but apart form that it realy nice for the price. Battery life is good (9/10).",3,0,,
SIM cards are stuck. Does not work with Brightspot Mobile,"I wish I could give a negative star. Where do I start: * BluProducts Customer service is never available * The manual is not very clear * It does not work with Brightspot Mobile or TMobile * Beware when you slide your SIM card, don't expect it to be returned. Although it has 2 SIM slots, don't expect it to be reliable. My SIM card got stuck. My poor friend decided to see if her SIM card worked in the other slot. Both of them are now stuck!! Unable to push it out. Design looks great, but beware of the inside * Battery smells odd We are now without a phone or SIM card",1,0,,
"I wanted to like this phone, but it was impossible.","I wanted to like this phone, but it was impossible. The screen quality was some of the worst I have ever seen. The viewing angles were laughably narrow. The camera was bad, like flip-phone bad. The dual sim card feature is great, unless you are only running one sim card. Then you get the joy of having a ""Sim card not installed"" message all the time! The dropped calls, bad audio quality, and propensity to accidentally dial numbers were just the horrible icing on the already bad cake. Needless to say, I do not recommend purchasing this device.",1,0,,
Junk Phone.,After 3 weeks the phone completely shut down. No power or without battery. Piece of crap phone has now been returned for a full refund.,1,0,,
Great Little Starter Phone,Going in I didn't have high expectations. While I did read some reviews and saw some YouTube videos I knew not to expect much being that Blu wasn't a big box brand like LG or Samsung. However when I did receive the phone and used the phone it far exceeded any expectation that I had. The call quality if excellent. It's has Hspa+ but it will only work on T-Mobile towers so if you have Att then you would be limited to 3g. The ca cacaptive screen touch if very responsive. The UI of the device is clean and user friendly. You get full access to the Google Play store. It's a good little starter android phone. For the price and the features.......you can't possibly complai about. This device even lets you make a mobile hotspot......however you can't rename the ssid or create a WPA password. So it is open and accessible to anyone around. Again it's little to complain about. I would even try one of its big brothers such as the Blu 5.5 studio. I also read that Blu is making their first LTE device and ma already be available.,3,0,,
piece of junk,"This phone is a nightmare. It's difficult to use, almost as if the buttons and controls are set incorrectly. I spent several hours trying to figure out how to reboot it (restore factory settings), and THERE IS NO WAY TO SELECT THE OPTION FOR REBOOT/ERASE, even though I finally pulled up that menu on the phone. This is the most ridiculous piece of junk I ever bought from amazon. The company (Blu Phone) has no customer service, which should tell you something. DO NOT BUY THIS PHONE.",1,0,,
gross,"This phone has a TERRIBLE screen. I saw the specs for it and it said TFT screen so I said ok it is a bad screen compared to my Huawei W1 which had an IPS screen but I didn't think it would be too bad since I had a Huawei Mytouch which had a TFT screen. But upon opening it I saw the worst screen I have ever layed eyes on. Even a feature phone has a better screen than this. I am not exaggerating. Viewing angles are pretty much non-existent so if you try to take a picture in the mirror for example all you will see is yourself in photo-negative form. Overall It just feels really cheap and nasty. You might say what can you expect for $80? Well that is exactly the amount that the Huawei W1 cost me and it is leagues better. If you are willing to pay a little more ($100-130) get the Nokia 635 which is much better still. At these price ranges, with Android, you are just going to find really gross phones. If you want a cheap but good phone you're going to have to go with WindowsPhone. SUSPICIOUS REVIEWS. There is a bunch of people leaving reviews for this phone with very simplistic unspecific reviews like ""excellente."" I clicked on their user profiles. And they all have only one review on their profiles- for this phone. Do not be fooled!",1,0,,
Great phone minus the horrible viewing angle,"Important! Please understand that the viewing angle on this phone is HORRIBLE! You have to angle the screen in front of you a certain way or else the image fades to black. Even if you tilt the phone down slightly, the image quality changes drastically. For this very reason, the front camera is near useless. You can't see yourself on the screen because the viewing angle is so low. You will see a darkened version of you and you'll just have to hope for the best when you take the picture. Going from a Samsung Galaxy S2 to this phone, I noticed an immediate difference in the viewing angle. Keep this in mind. With all of that being said... this is an EXCELLENT entry-level phone. The battery holds a longer charge than my GS2. You get Android version 4.2 with the phone (latest is 4.4 as of this writing) so it's not completely upgraded, but version 4.2 is good enough. I got this phone primarily because I switched from Sprint to Tmobile and effectively reduced my bill by 50%. I'm liking it a lot so far, minus the viewing angle mentioned. This phone takes GSM chips, so it works on Tmobile. One thing that I dislike is that my mobile data speed is much lower than I thought I would get according to the coverage map. I get about 1mbps down/upload but I don't think this is a problem with the phone in itself. It is capable of higher speeds, for sure. The phone's viewable screen size is smaller than the GS2's. I don't really mind. I have smaller hands, so it's more comfortable for me to hold than the GS2. Another con with this is that the processing speed is slower than I thought. I notice that there is sometimes ""lag"" when I use swipe to type messages on Facebook messenger. It might just be the app, although I haven't experienced this on my GS2. The phone comes with a battery, earphones, a screen protector, and a plastic case. This is very thoughtful of this company to include so many accessories. You get an all-encompassing package with the purchase of your phone. I think that's a great deal. Overall, love the phone minus the horrible viewing angle. If they could fix that (not sure if they have in later versions), then this phone can easily earn 4-5 stars.",3,0,,
blu advance 4.0 phone,"this phone is just the right size, not a big/large cumbersome tablet/phone. so far, I like all the features, although I cant get the video calls working, there is no manual to show you how. there are 2 things I DO NOT LIKE AT ALL, ONE, THIS PHONE IS ADVERTISED AS 4G, IT IS NOT. THE BOX SHOWS 3G. AND IT KEEP DROPPING CALLS. ALSO THEIR CUSTOMER SERVICE, IS THE WORSE, YOU MUST BE PREPARED TO JUST WAIT TILL SOMEONE TALKS TO YOU.",2,0,,
What a lost opportunity... BLU Advance 4.0,"The phone worked well for two months, but two weeks ago it got stuck on start up screen. What they say about the screen is true, it's hard to see it if you're not in front of it, which is a ""security feature"" by itself. Looks of the phone are great, it seems more expensive than it is. Camera quality is below average, enough for the occasional photo in broad daylight albeit not good for night shots. Storage can be expanded as much as you want, as it uses micro SD cards and regular size SIM cards (two of them). I'm still to find a cell operator whose SIMs don't work on this phone. None of these flaws or virtues were a deal breaker, as they were pretty much what I expected. But the phone doesn't move past the BLU start up screen, rendering it useless. Fixing it might be worth more than the phone itself, and the return window is behind me, so, off to the recycling bin it goes. I am giving BLU a second chance and bought the BLU Studio 5.0, which I'll duly review in two months. Be very aware of the price point, set your expectations accordingly and you might be granted a nice surprise. For me, I didn't expect much, and didn't receive much.",1,0,,
pretty good.,"it's pretty good but it drops calls all the time!!!! doesn't matter if i am driving or if i'm just sitting in my home. 95% of the time i have to call someone back! it's very annoying!! that's my main complaint but it's also not user friendly. i give it 3 stars because it does everything i need it to, just annoying at times.",3,0,,
very good for the price,"does a great job at almost everything you'd need it for. not to impressed with the camera though and GPS guidance drops often when using other features during navigation. ordered it with a group of other items, definitely functions just as advertised, received quickly and using currently, thanks",3,0,,
rip-off warning!,this phone never worked. calls dropped everytime and texts came in randomly. sent it back by mail and never recieved my refund. rip-off warning,1,0,,
Terrible Viewing Angle and Front Camera,"I got this phone for my mom but when I first used it to test it out I was disgusted. First the viewing angle of the screen absolutely sucks. You have to look directly parallel to the screen to view anything clearly, look at an angle and it sucks. The front facing camera us terrible even in a well lighted area. Terrible phone. I switched this phone and got my mom the BLU Life Play S and she loves that phone and I have the BLU Life Pure. Those are great phones with great cameras which i recommend, this one I highly do not recommend.",1,0,,
Good Phone for the Price,"The phone's touch screen and buttons work great. Voice and sound quality is great as well. However, Camera is completely useless, and the viewing angles are way way too narrow, even indoors. Apart from that, the phone runs really smooth with no delay or lag. A great deal if you can get it around 80 bucks.",3,0,,
phone is good but battery life sucks,when I got this phone I love it but then when I started to load the apps I was disappointed with the shortness of time the battery runs out. I hope that the manufacturers can fix this problem if they do I will definitely get a next one,3,0,,
"Cheap Android Phone, can't expect much","What I Like: -Decent, Solid feel -Price -Speaker quality is okay (ear piece and loud speaker) -Wireless connections work properly -Dual SIM is a nice feature -Expandable MicroSD storage What I don't like: -If you set it down wrong it will shut down, I have no idea how or why but if I set it on my counter a certain way it will reboot, no it is not dropped or thrown on the counter, honestly have no idea why. -Slow responsiveness to touch screen(but then again you paid $90 for this..) -Claim to be getting HSPA+ or HSPA when I know for a fact that I am no; At my camp(in the middle of nowhere where no other phone gets anything other that EDGE and the occasional 3G) this phone claims to have HSPA+ and HSPA. but then will not load anything internet related, not sure what the deal is what that, Obviously not HSPA there. Conclusion: Overall its a phone, nothing very fancy but its a cheap android phone(exactly what I was looking for) there are some flaws with this device, but then again only paid $90 for it. If you want something to work like a high-end phone, then you gotta pay for a high-end phone. BIGGEST ANNOYANCE: When it turns off because you set it down wrong..",3,0,,
You get what you pay for -no service no support,"One of the worst purchases I have ever made. Of course, I am sure all the 4 and 5 star people are happy with their phone because they were lucky and got a good one. It looks like about 10 to 15% of us get the units that won't work. So you have about a 85 to 90 percent chance you get a good phone. Not a good design in my experience. There is no support from Blu. The user manual is pretty useless as well. The cell phone I got has intermittent failure with the bluetooth connection. One day it works, one day it doesn't. The WiFi connection has never worked even though the WiFi signal indicator says I am getting a strong signal. Everyone's thinking Blu is going to challenge Samsung. Well if they keep producing junk like the phone I have, I think the boys at Samsung are safe.",1,0,,
"The phone has decent specs for the price, but the limited viewing angle makes it almost impossible to use.","I have a BLU Studio 5.0 which I love, so I thought this would be great too. The specs are decent, the reviews are good, and the price is right, so I took a chance. I was very disappointed as soon as I powered the phone on. I noticed right away that unless I held the phone at the perfect angle, I couldn't see what was on the screen. I saw another reviewer mention this issue, but I had no idea it would be as bad as it is. I would honestly suggest spending a few more dollars and getting the BLU Studio 5.0 as it doesn't suffer from this issue.",2,0,,
Stay away!!! Bad batteries,Very disappointing! I bought two of these for an international trip and paid for expedited shipping only to receive two phones with defective batteries. The two batteries had their moisture (humidity) indicator pink which means that I was sent bad batteries. It's frustrating that I'm forced to leave a bad comment before even getting to try the phones. Now I have to see how good/bad they will respond in replacing these batteries. But one thing for sure is that I'll be going on my trip with no phone :( Thanks a lot BLU!!!,1,0,,
The phone does not make or receive calls,"I open the phone and I realized that it REQUIRES AN Nano to Micro/Normal SIM Card Adapter. So I went to buy one. I turned on the phone, it detected my chip but the phone couldn't make or receive any calls. I couldn't load any websites or the Google play store. I have a One Plus and I am on AT&T 4G LTE and everything works perfectly. I also tried my dad's chip on both phones. Same results, my One Plus works perfectly but not the BLU 4.0. My advice to you, read all the reviews first.",1,0,,
Its OK!,"The phone is exactly as described, the front facing camera doesn't have the best quality ever, however the back camera is pretty good. The battery life isn't the best I use all my social media and as a result I have to recharge after about 10 hours daily. its pretty good.",3,0,,
Expected more but good budget smartphone,"Blue Advance 4.0 is a solid budget phone riddled with caveats. Good news is that it has some free accessories like a tpu case and screen protector, which is nice, however the headphones includes look and probably are garbage. The dual sim feature is great for some people but not me. The real problem with the phone can be seen when you first use it, for one, the screen is terrible. Even on max brightest, the view angles are awful, and even compared to my 5 year old galaxy s, which had a super amoled panel, it is waves better then this. Other technical pet peeves are that it only has 512 mb of ram, not enough, was hoping for 1gb at least. The android skin has semblance to stock jelly bean, which is fine, but I still feels quite laggy, for example require several presses on the capacitive to register a home or back action. Other problems is that it has pretty low internal storage at only 4gbs, but is expandable with a micro sd card. Though the price is however, very compelling, and though I do recommend spend an extra $30 or so dollars on a better low end smartphone like the moto E, you can't go wrong with $90 for this blu phone.",3,0,,
Check your battery's moisture indicator if you ordered from Amazon,"This is my first ""smart phone."" I received it only a few days ago and have already had a few issues. For one, the battery arrived with water damage as indicated by the pink moisture indicator on the battery. The phone was on standby for a day and the battery was drained by morning. I dislike that you can't turn the phone on when the battery is dead and you are charging it. Also, at full volume, the call volume is very low, even on speaker. The placement of the on/off button is directly across from the volume rocker, so you end up pressing both. The phone goes to sleep (a black screen) while you are talking on the phone, so you have to press the on/off button to wake it up in order to end the call, which is annoying. I wish it had a camera button, rather than having to navigate to it on the screen. It also randomly makes a notification sound when there is no reason for it. I am sort of missing my ""dumb"" phone, which never had any issues for years until recently, which is why I switched to this phone.",3,0,,
5 star reviews are made up!,"check the 5 star reviewers for this phone ""recent reviews"". you will se hundreds of reviews posted today for this ""person"". FALSE ADVERTISING! LIES FOR REVIEWS>",1,0,,
Lots of problems,"I've had this phone 2 months and it has become a major problem. It drops calls or randomly puts them on mute. It does not stay connected to my blue tooth, so I have to reconnect almost every time. The icons move on their own and apps often open independently. I have not been able to open any MMS messages. The customer service department is slow. I have never spoken to anyone because I have been on hold for up to 30 minutes on the several times when I have called. All my correspondence has been through e-mail. Now I have to mail the phone back to them for repairs, at my expense. On the plus side, this phone does far more than the owners manual lists. It has been fun discovering all the nice things it does do. I would like a more inclusive owner's manual though because I am not as tech savvy as I would like to be. If it did not drop calls it would be a great phone. If customer service was more accessible, I might be more inclined to give it 3 stars.",2,0,,
Good Stater,"Good starter phone does the basics well, the package arrived in decent time, and condition. The phone is not thin a bit too bulky but feels good in the hand, thank you.",3,0,,
My experience with it was horrible.,"This is one of the worst experiences I have had with a cell phone. It is clunky, slow, not responsive at all, constantly lagged, took forever for apps to open and function, and has one of the worst displays I have had in a phone. The viewing angles were enough to make me cry. I have upgraded tot he BLU Studio 5.0 C HD and it is like day and night. I would not recommend this phone to anyone including people who drive slow in the far left lane, Justin Beiber, or even members of ISIS.",1,0,,
Might be the worst phone I've ever purchased. This seller uses fake reviews!!!!!,"Stay away from this Phone!!!!! I have no idea why so many people gave it a good review. My only guess would be either Blu makes their own employee's leave good reviews or 90% of the people never switched from a flip phone or something and this was their first smart phone. Where to start. Firstly the screen sucks. Unless you are looking directly at the screen with it literally at eye level you can not see it. Looking at it from any other angle than directly in front of your face holding it straight up results in a washed out terrible looking screen (think old school LCD TV's where if you were sitting to the left or right of the TV you saw a washed out dimly lit screen. Also the phone does not accept multiple finger touches, so using two fingers to zoom/unzoom the screen etc.. does not work. Secondly and most importantly the phone has only 500mb of system ram. The operating system uses a good amount of that up just running it's background services. What that means is that any apps that are bigger and more complex (facebook, teamstream, youtube, etc. run very slowly, or worse, hard lockup your phone causing you to have to remove the battery. Having low ram also means that apps do not run correctly in the background to give you alerts such as instant message apps like hangouts, facebook messenger, etc.. The only time I would get a alert from a message in hangouts was if I had the app open. The phone would immediately stop the app from running in the background when I closed it, meaning no alerts from messages, and wouldn't ring my phone when I used hangouts with my google voice number over wifi. There is no way to upgrade the ram in cell phones. If your using this phone for anything other than calling or texting, maybe checking email then do not buy it. You would be much better off (if your looking for a bargain) to get a phone like the HTC Desire 510 which is about 50 bucks at bestbuy and amazon and has a quad core processor with double the system ram at 1 gb. This phone has a dual core processor at 500mb system ram.",1,0,,
This phone BLU,"Absolute garbage. Lasted for 2 weeks. Woke up one morning, the screen flickered and was completely dead. Nice main camera, good battery life. Poor screen quality, slippery cheap case. Fast shipping :/",1,0,,
A Unlucky Customer,Bought two from amazon and they never worked got a refund and now they want me to ship them back I'm an international buyer it's two expensive ..... Great phone but I was unlucky,1,0,,
"phone, internet and GPS","UPDATE:I ended up returning this phone because after only a few days of use the reaction time of the phone slowed down to the point of it being annoying. I would not recommend this phone. I would rather save the $85 and spend it on a phone that will perform well for a longer time. This is a basic smart phone. It is good for making phone calls, using the internet and the maps app. There are also some apps that will be fine on this phone. Beyond these functions this phone will come up lacking. It has a stock keyboard that will need replacing. The swift or Google keyboards will work. Also to watch any videos I have to hold the phone tilted to the left to see the screen clearly. The screen is the old basic small size. And the speaker is terrible. So if you want a good multimedia phone get something bigger and more expensive. If you just want to make calls and use the internet and maps every now and then or are just on a budget this is the phone for you.",2,0,,
Not at all what the reviews said,"This was the worse phone I have ever had and I have had some cheap phones. It wouldn't down load pictures, it dropped EVERY call after a minute, it was not a phone it was a door stop with a battery. I sent it back and got something different.",1,0,,
Warranty expired..... then dead,"My father purchased this phone for me when the keyboard on my previous phone of nearly 5 years died. I mention this because I take care of my phones and I have not had one last less than 3 years before. This phone with its lower price and high ratings, as well as extensive reviews, seemed a good choice. Much as I hate to admit it you get what you pay for. The phone lasted a little over a month. This morning when I went to gather my various electronics from my little charging area I found that the phone had- for lack of a better descriptor- died. The phone had been in my possession just long enough to not qualify for replacement or refund. Now I'm shelling out for another phone during the Christmas season, after paying through the nose for a semester of graduate school. Granted, the stress is running high and the emotions are strong. However, the phone died. Oops take that back can't get a phone apparently. ouch.",1,0,,
"Battery life is great, but the reason for two stars is simple","Phone's fast and a definite improvement over my 6 year old Nexus One (obviously). Battery life is great, but the reason for two stars is simple. I don't like the screen. As the number one most helpful comment posted, viewing the phone from different angles distorts the display a considerable amount. But that's not all. The touchscreen is even worse than the screen's display. Playing rhythm music apps requires you to anticipate for ""lag"" and wherever you touch on the screen isn't always pinpoint accurate. I don't have fat fingers (5""6, 125lbs) so when I have difficulty texting or typing in an url, it's frustrating. After installing a screen protector from EZGuardZ, performance increased considerably but still insufficient. Basically, viewing display for the phone is distorted and the touchscreen receptivity fails to meet my standards. I'm used to the touchscreen of an iPod Touch. Edit: Phone battery has gotten worse, dying much faster now.",2,0,,
but a loud buzzing on the line renders it basically useless as a phone,"I got this as a gift, and it had issues right out of the box. I can forgive having to switch carriers to use it, but a loud buzzing on the line renders it basically useless as a phone. When I tried to have it replaced, the company told me to perform a hard reset (for an apparent hardware issue, no less) and gave me a number to call if that didn't work... a number to call for the phone that can't make clear calls. It's obvious to me that no one even read my report. At this point I'll probably just have it returned and find a more reliable manufacturer. From the research I did before I got it, I think it would be a fantastic phone if it worked. However, if you happen to get one that doesn't (or if something happens to it later), then in my experience you're SOL. Take that under advisement before buying this phone.",1,0,,
the internal memory on the phone went bad and i lost the phone in three months,the internal memory on the phone went bad and i lost the phone in three months. nice phone but the whole deal was a gimmick,1,0,,
Good afternoon Dear,"Good afternoon Dear ; Greetings . This is to inform you That I'm not happy with the purchase of the Product done . Since at the time of Receive Product in Venezuela , the 3 phones , 1 arrived defective, was extinguished and the Screen No More lit and not accept recharging Mode Phone esta such non Operating Mode . Thank me please verify esta Case and How You Can Fix . I wonder if they have ANY Care Center in Venezuela Where Can Repair Your Computer . In Otherwise would accept a remuneration By The Same or Change Team . Until my case no Attended sea no longer cambiare will recommend my qualification and not the seller. Yours Truly. Maria Sánchez",1,0,,
First I thought I was getting a good deal with this purchase since the product arrived on ...,"It really does not worth spending money and time on unknown brands for a smartphone. I am a mac/samsung user, and bought this phone as a gift for my niece. First I thought I was getting a good deal with this purchase since the product arrived on time and in good condition. The phone worked fine for two days, and in the third day, it started to display horrible lines on the screen, making the phone difficult to use. Now I have to get a replacement, plus the hassle of finding the piece or returning the product. I will definitely stick to well-known brands, like Apple, Samsung, LG, Nokia, HTC, so on and so forth.",1,0,,
Three Stars,Sometimes it freezes and I'm forced to take battery out to reboot but for the cost I can't complain.,3,0,,
Garbage: slow and impossible to type on,"Garbage. I tried to get a cheap unlocked phone before traveling to India for six months and boy was buying this a terrible decision. This phone is terribly slow and is unable to help me in using very basic apps like Uber or Snapchat. On top of that they keyboard is impossible to use. Very hard to type something without having to backspace a million times and retype. Overall, terrible phone. I ended up buying another one as soon as I got to India because I couldn't stand using this one. Slow and crappy phone. do not buy.",1,0,,
"Once Battery is dead, you cannot use phone again","This is a terrible product. I bought this because I thought it is cheaper. I just need something temporary for a business phone line for the small business I work at. But once battery is dead. There's no way that you can charge and turn on the phone again. This happened to me twice. First time, I returned the product. This time around, I realized I past the date that's possible to return the product. And hence, I have wasted close to 100 dollars. Would not purchase this, if I can do it over again.",1,0,,
do not buy.,"TERRIBLE PHONE. I've had this phone since March and it is /very/ defective. The first thing I noticed was the camera. On the product page, it shows great quality, thats a lie. The pictures come out worse than they do on an ipod touch 4th generation. There is no notepad app, which is usually standard. The screen cracked even with the screen protector and case that is included. Take my word for it and just spend a little more money for a galaxy, iphone, htc..... anything but BLU.",1,0,,
I'm sure nobody uses there phone like this so I would assume this phone could last ...,"I kept the phone on airplane mode, kept brightness on 10%, and played perk tv for 9 and a half hours before the charge went out. I'm sure nobody uses there phone like this so I would assume this phone could last a day for most people but I also know that most people don't keep their phone on airplane mode all day as well as lowering the brightness to 10%. Since most people don't use these settings I don't recommend this phone for extreme users, but for light users.",3,0,,
I didn't like this cellphone because you couldn't hear with them and ...,"I didn't like this cellphone because you couldn't hear with them and I have at& t network with my old phone you could hear perfectly once I started using this phone it was very hard to hear you couldn't have a normal conversation you were all the time asking the other to repeat what they were saying, the screen was very sensitive people were calling me saying I have called them when the phone was in my pocked, cell phone was very heavy",1,0,,
